index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det;lat_corrigida;long_corrigida;endereco_google
15660;27150;2724936;-2.82652258872978;-40.3586840629566;POSTO DE SAUDE DE CASTELHANO;CASTELHANO;S/N;ARANAU;88 3661 1718;62580000.0;CE;Acaraú;2016;5;-2.8251694;-40.2349304;Aranaú, Acaraú - CE, 62580-000, Brazil
15663;27054;6593410;-5.44322133064254;-47.2861862182603;UNIDADE BASICA DE SAUDE ANTONIA AMELIA ALENCAR;RUA SANTANA;S/N;NOVA MUCUIBA;(99)35371513;65935000.0;MA;Senador La Rocque;2016;5;-5.4464722;-47.2963543;Sen. La Rocque, MA, 65935-000, Brazil
15664;27097;2459329;-4.76560950279222;-46.1741423606859;UBSF CHAPADA DA ALVINA;POVOADO CHAPADA DA ALVINA;S/N;POVOADO CHAPADA DA A;(98) 6545915;65390000.0;MA;Santa Luzia;2016;5;-3.9695056;-45.6635638;Santa Luzia, MA, 65390-000, Brazil
15665;27154;5714974;-13.6065881421408;-42.9383471199804;USF DE SANTA RITA;POVOADO DE SANTA RITA;S/N;ZONA RURAL;7734572767;46470000.0;BA;Riacho de Santana;2016;5;-13.6063873;-42.9400663;Riacho de Santana, State of Bahia, 46470-000, Brazil
15666;27016;2349663;-8.113;-35.015;USF N S DO PERPETUO SOCORRO;RUA PLICINEIA;S/N;ZUMBI DO PACHECO;81 3477-1505;54300261.0;PE;Jaboatão dos Guararapes;2016;5;-8.1295865;-34.9644426;Zumbi do Pacheco, Jaboatão dos Guararapes - PE, Brazil
15667;27010;3428656;-12.718445062637;-44.698069095610286;ESTRATEGIA SAUDE DA FAMILIA DO CAMPO GRANDE;POVOADO CAMPO GRANDE;S/N;CAMPO GRANDE;(77)36232216;47820000.0;BA;São Desidério;2016;5;-12.7204163;-44.6975829;São Desidério - State of Bahia, 47820-000, Brazil
15674;27193;2009447;-9.6498914;-36.20683070000001;UBS JOSEFA FERREIRA DA COSTA;FAZ OURO BRANCO;S/N;ZONA RURAL;;57680000.0;AL;Boca da Mata;2016;5;-9.1622013;-37.3587137;Ouro Branco, Minas Gerais, Ouro Branco - State of Alagoas, 57525-000, Brazil
15675;27200;6187587;-12.5962107984626;-38.969398068982294;USF IZIDRO LOBO;PITANGA;01;CENTRO;7534251207;44300000.0;BA;Cachoeira;2016;5;-12.6010371;-38.965934;Cachoeira, BA, 44300-000, Brazil
15676;26818;2458454;-6.594790220260428;-44.08083915710321;CENTRO DE SAUDE JOAQUIM GONCALO DE SOUSA;RUA AMELIA GONCALO;642;SAO JOSE;(98)5551239;65870000.0;MA;Pastos Bons;2016;5;-6.5952264;-44.0805191;R. Amelia Goncalo, 642, Pastos Bons - MA, 65870-000, Brazil
15683;26846;3310922;-14.615668058395;-41.1252164840686;USF RAULINO BISPO DE OLIVEIRA;LOT AUGUSTO VIEIRA;01;AUGUSTO VIEIRA;7734352250;45180000.0;BA;Anagé;2016;5;-14.6121979;-41.1277317;Anagé - State of Bahia, 45180-000, Brazil
15684;27048;5546877;-13.0144858360287;-42.6780438423144;ESFSB LOTEAMENTO BASTOS;RUA A;S/N;LOTEAMENTO BASTOS;(77)3473-1104;46500000.0;BA;Macaúbas;2016;5;-13.0143548;-42.6856456;Rua José Augusto Santana, 204 - Loteamento Bastos, Macaúbas - BA, 46500-000, Brazil
15686;27107;2366975;-6.982144117355139;-41.2308955192554;CENTRO DE SAUDE;RUA JOSE LOPES DA SILVA;S/N;CENTRO;;64640000.0;PI;Santo Antônio de Lisboa;2016;5;-6.982437;-41.2300394;Rua José Lopes da Silva, Santo Antônio de Lisboa - PI, 64640-000, Brazil
15689;26877;2389363;-10.287022590636901;-37.9245901107777;UNIDADE BASICA DE SAUDE JOSE ABILIO DA COSTA;R JOSE ABILIO DA COSTA;S/N;CENTRO;(75)2862153;48590000.0;BA;Coronel João Sá;2016;5;-10.2861019;-37.924112;R. José Abílio da Costa, Cel. João Sá - BA, 48590-000, Brazil
15692;27101;2643936;-5.48387289047225;-47.2683334350572;UNIDADE BASICA DE SAUDE CUMARU;AV PRINCIPAL;S/N;POVOADO CUMARU;;65935000.0;MA;Senador La Rocque;2016;5;-5.4907707;-47.25547640000001;Cumaru, Sen. La Rocque - MA, 65935-000, Brazil
15693;26836;2525488;-10.729271218797699;-41.332914130290106;UNIDADE DE SAUDE DA FAMILIA DA BARRIGUDA DO ANIBAL;BARRIGUDA DO ANIBAL;S/N;POVOADO;;44798000.0;BA;Umburanas;2016;5;-10.5243324;-41.044808;Barriguda, Umburanas - BA, 44798-000, Brazil
15694;27140;3016870;-13.362623064040301;-39.8127117486746;UNIDADE DE SAUDE DA FAMILIA VESPASIANO SANTOS;POVOADO DE ILHA FORMOSA;S/N;ZONA RURAL;;45330000.0;BA;Cravolândia;2016;5;23.9036873;121.0793705;Taiwan
15697;27028;2404524;-5.84086418151839;-42.5759267806994;UNIDADE BASICA DE SAUDE AVANCADA DR FRANCISCO JOSE LEAL;AV NOSSA SENHORA DAS DORES;713;CENTRO;(86) 2940057;64468000.0;PI;Olho D'Água do Piauí;2016;5;-5.841639400000001;-42.5597713;Olho d'Água do Piauí, PI, 64468-000, Brazil
15698;27012;2824531;-12.0571196079251;-39.6927452087391;UNIDADE DE SAUDE DA FAMILIA DE NOVA BRASILIA;POVOADO DE NOVA BRASILIA;S/N;POV NOVA BRASILIA;(75)254 1637;44600000.0;BA;Ipirá;2016;5;-12.9154029;-38.4105424;Av. Santo Antônio de Nova Brasília - Nova Brasília, Salvador - BA, 41301-110, Brazil
15699;26901;2649918;-14.444553852080901;-41.000804901121896;USF JOSE MUNIZ DIAS;POVOADO DO CAPINADO;01;ZONA RURAL;7734352250;45180000.0;BA;Anagé;2016;5;-14.6156615;-41.13971970000001;Anagé - State of Bahia, Brazil
15700;27099;2506610;-12.6927924156185;-43.1797671318042;UNIDADE DE SAUDE DA FAMILIA VOLTA DA SERRA;AVN RIO BRANCO;S/N;ALCIDES DOURADO;(77) 3664-2138;47500000.0;BA;Paratinga;2016;5;-12.6925383;-43.1831655;Av. Dr. Manoel Novaes, 100-154, Paratinga - BA, 47500-000, Brazil
15702;27046;6687865;-4.67970371246324;-45.954887866972506;UNIDADE BASICA DE SAUDE CICERO MENEZES DE SOUSA;POVOADO COCAL DOS CABRITOS;S/N;ZONA RURAL;(99) 35324283;65945000.0;MA;Arame;2016;5;-4.711449099999999;-45.9305256;Cocal dos Cabritos, Arame - MA, 65945-000, Brazil
15705;27047;2373742;-3.9711898000000003;-38.723531099999995;UBS NUBIA FERREIRA RAMOS;AV TABATINGA;S/N;SAPUPARA;8533418245;61950000.0;CE;Maranguape;2016;5;-3.945787;-38.695558;Avenida Tabatinga, 16 - Sapupara, Maranguape - CE, Brazil
15708;26929;2005875;-9.54937219619723;-35.7318091392507;CAIC DR JOSE MARIA DE MELO CAIC BENEDITO BENTES II 6 DS;AV BENEDITO BENTES II;01;B BENTES II;(82)33155480;57080000.0;AL;Maceió;2016;5;-9.556300799999999;-35.7283007;Avenida Benedito Bentes II, Quadra C6, 958 - Benedito Bentes, Maceió - AL, 57084-050, Brazil
15710;26968;2497727;-6.9403918320064495;-38.9769908769444;UBS DR ACILON GONCALVES;TRAVESSA SEBASTIAO ALVES;S/N;CENTRO;5431123;63360000.0;CE;Aurora;2016;5;-6.9423385;-38.9675228;R. Sebastião Alves Pereira, Aurora - CE, 63360-000, Brazil
15712;26953;2601281;-15.534580180260699;-40.9091207501114;U S F ANTONIO FERNANDES ROCHA CAJAZEIRAS;RUA ANGELO PEREIRA;S/N;CAJAZEIRAS;7734392266;45150000.0;BA;Encruzilhada;2016;5;-12.8993599;-38.4079273;Cajazeiras, Salvador - State of Bahia, 41301-110, Brazil
15717;26891;2565412;-5.07672429084763;-38.912243843077505;POSTO DE SAUDE EDMUNDO PEREIRA DE SOUSA TAPUIARA;VILA DO TAPUIARA;S/N;DISTRITO DE TAPUIARA;( );63935000.0;CE;Quixadá;2016;5;-5.086363899999999;-38.9131031;Tapuiará, Quixadá - CE, 63900-000, Brazil
15723;27067;5512425;-7.8425645828244805;-35.2410721778859;UBS LOTEAMENTO SANTANA;RUA MARIZA MARA DE SOUZA;S/N;NOVO;81-36211280;55819219.0;PE;Carpina;2016;5;-7.843821999999999;-35.2419571;R. Mariza Maria de Souza, Carpina - PE, 55810-000, Brazil
15728;27183;2425688;-7.58553646567842;-39.2841644573661;USF IX MOISES RAULINO;BOM SUCESSO;S/N;ZONA RURAL;5551112;63290000.0;CE;Jardim;2016;5;-7.633332999999999;-39.21666700000001;Bonsucesso, Jardim - CE, 63290-000, Brazil
15730;27062;2426315;-3.50431059943896;-39.58080187439921;CENTRO DE REFERENCIA DA ATENCAO BASICA;RUA JOSE DO PATROCINIO;259;BOA VISTA;36310376;62508360.0;CE;Itapipoca;2016;5;-3.5043943;-39.5807752;Av. José do Patrocínio, 259 - Boa Vista, Itapipoca - CE, 62500-000, Brazil
15731;26803;2531631;-4.80340719223009;-45.3007292747484;UNIDADE BASICA DE SAUDE DO POVOADO UNHA DE GATO;POVOADO UNHA DE GATO;01;LINHA DE GATO;(98)6441550;65715000.0;MA;Lago da Pedra;2016;5;-4.7272207;-45.1735357;Unha de Gato, Lago da Pedra - MA, 65715-000, Brazil
15734;26834;2499789;-8.811689615249382;-35.193350315093;PSF DO RIO UNA;RUA MARIA MALIA;S/N;RIO UNA;;55560000.0;PE;Barreiros;2016;5;-8.816375899999999;-35.1890597;Av. Maria Amália, Barreiros - PE, 55560-000, Brazil
15745;26984;2404397;-4.42797602286271;-41.4607618062291;PSF TAPERA DOS VITAL;LOC TAPERA DOS VITAL;S/N;ZONA RURAL;;64255000.0;PI;Pedro II;2016;5;-4.4338427;-41.4537623;Pedro II, Piauí, Pedro II - State of Piauí, 64255-000, Brazil
15747;26955;2481839;-3.8869728866781097;-38.4451218386123;UBASF DE COACU;RUA DAS CARMELIAS;07;CAUACU;2601535;61760000.0;CE;Eusébio;2016;5;-3.8546688;-38.4568188;R. das Camélias, 7 - Mangabeira, Eusébio - CE, 61760-000, Brazil
15748;26954;2478919;-4.35534428969186;-39.3103429528638;POSTO DE SAUDE DA FAMILIA DO BONITO;DISTRITO DE BONITO;S/N;BONITO;(85)3431185;62705000.0;CE;Canindé;2016;5;-4.4028401;-39.4563547;Bonito, Canindé - CE, 62700-000, Brazil
15751;27134;2664437;-3.89186946;-38.685851247687296;UBS JOSUE MONTEIRO DE ABREU;RUA NOBERTO ARAUJO;136;ITAPEBUSSU;8533412157;61988000.0;CE;Maranguape;2016;5;-4.028821;-38.9268673;R. Crìstóvão Araújo, Maranguape - CE, Brazil
15754;26927;2509776;-14.4085096465098;-42.0750553350101;U S F ANA ROSA GOMES;AV AULINO SILVA;S/N;CENTRO;(77)34702301;46220000.0;BA;Rio do Antônio;2016;5;-14.4096331;-42.0730534;Av. Aulino Silva, Rio do Antônio - BA, 46220-000, Brazil
15755;26924;2368099;-8.21587443351722;-41.083052158354505;USF ANTONIO JOAQUIM RODRIGUES;RUA RAIMUNDO JOSE DE SOUSA;S/N;CENTRO;(89) 3493-0032;64748000.0;PI;Acauã;2016;5;-8.219954;-41.0834279;Acauã, PI, 64748-000, Brazil
15760;27162;2405334;-4.23901735895312;-42.28902965784071;CMS DE BARRAS;MATADOURO;S/N;MATADOURO;(86)32421221;64100000.0;PI;Barras;2016;5;-4.2397788;-42.2898536;Matadouro, Barras - PI, 64100-000, Brazil
15761;26895;3031101;-7.6877582073209405;-35.4999589920034;PSF LARANJEIRAS;SITIO LARANJEIRAS;S/N;ZONA RURAL;(81)36491162;55740000.0;PE;Machados;2016;5;-22.9332067;-43.18472999999999;Laranjeiras, Rio de Janeiro - State of Rio de Janeiro, Brazil
15763;27042;2531623;-4.60382938384996;-45.13175010681021;UNIDADE BASICA DE SAUDE DO POVOADO CENTRO DO AGOSTINHO;POV CENTRO DO AGOSTINHO;1;CENTRO DO AGOSTINHO;(98)6441550;65715000.0;MA;Lago da Pedra;2016;5;-4.5701256;-45.1323113;Lago da Pedra, MA, 65715-000, Brazil
15764;26998;5680980;-14.165032496122501;-39.3744665327401;U S F VALDOMIRO BRITO DO AMPARO;RUA I;100;CESAR BORGES DISTR;;45500000.0;BA;Ibirapitanga;2016;5;-14.0177846;-39.43046409999999;BR-101, Ibirapitanga - BA, 45500-000, Brazil
