index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det
19791;31341;2719223;-9.811810255050382;-37.3172521591176;POSTO DE SAUDE DE LIMOEIRO;POVOADO LIMOEIRO;S/N;POVOADO;1;57400000.0;AL;Pão de Açúcar;2016;5
19796;31461;3924548;-12.9677803318097;-39.2606518548164;CENTROSAJ;RUA SETE DE SETEMBRO;75;CENTRO;75-36324653;44571017.0;BA;Santo Antônio de Jesus;2016;5
19808;31221;2356597;-7.1398365497587;-34.9854683876027;UNIDADE DE PSF MUTIRAO;TRAVESSA ANTONIO V DOURADO ZEVEDO;42;JD EUROPA;(83) 30499500;58304000.0;PB;Santa Rita;2016;5
19813;31344;2720612;-9.2736089229581;-37.3893928527821;POSTO DE SAUDE CEDRO;POVOADO CEDRO;01;ZONA RURAL;(82)6251146;57520000.0;AL;Maravilha;2016;5
19814;31424;3099369;-7.1209967136381;-34.956865310667894;UNIDADE DE PSF VARZEA NOVA III;RUA ANESIO ALVES DE MIRANDA;02;VARZEA NOVA;(83) 30499500;58300970.0;PB;Santa Rita;2016;5
19815;31503;5465281;-5.14259934425339;-44.8359990119921;PS DE CENTRO DO ROQUE;RUA PRINCIPAL;S/N;CENTRO DO ROQUE;9936432285;65950000.0;MA;Barra do Corda;2016;5
19818;31324;2651203;-6.5440213680265416;-42.2497916221606;PSF ZONA URBANA;AV CICERO RIBEIRO DE ALMEIDA;S/N;CENTRO;;64525000.0;PI;Várzea Grande;2016;5
19819;31392;2757990;-7.114;-34.978;UNIDADE DE PSF JARDIM EUROPA I;RUA GOVERNADOR IVAN BICHARA;410;JARDIM EUROPA;(83) 30499500;58300970.0;PB;Santa Rita;2016;5
19820;31299;2520095;-12.9680077697186;-39.2611312580459;USF SAO FRANCISCO;R WELLINGTON FIGUEIREDO;72;SAO BENEDITO;(75)36324807;44572901.0;BA;Santo Antônio de Jesus;2016;5
19828;31447;3553183;-12.97523;-39.25863;USF DO AMPARO;R SAO BARTOLOMEU;357;AMPARO;;44572650.0;BA;Santo Antônio de Jesus;2016;5
19829;31237;2412861;-14.8430903650875;-39.98983210568471;USF VALDOFREDO SOUSA CARMO;PRACA SANTA TEREZINHA;S/N;CENTRO;(73) 3272-2294;45290000.0;BA;Ibicuí;2016;5
19831;31393;2758016;-7.155189999999998;-34.96412;UNIDADE DE PSF JARDIM EUROPA II;R SINDICALISTA GABRIEL CARVALHO COSTA;192;JARDIM EUROPA;(83) 30499500;58300970.0;PB;Santa Rita;2016;5
19832;31417;3034550;-11.761063922959304;-41.9120960647526;UNIDADE DE SAUDE DA FAMILIA DE GAMELEIRA;POVOADO DE GAMELEIRA;S/N;GAMELEIRA;;44895000.0;BA;Barro Alto;2016;5
19833;31249;2462435;-5.506;-45.243;PS DE ESCONDIDO;ESCONDIDO;S/N;CENTRO;;65950000.0;MA;Barra do Corda;2016;5
19838;31500;5360188;-10.3236722946164;-38.205921649931796;UNIDADE DE SAUDE DA FAMILIA DA CASCALHEIRA;POVOADO CASCALHEIRA;S/N;ZONA RURAL;75-32962199;48565000.0;BA;Sítio do Quinto;2016;5
19843;31513;5883997;-7.12602853775004;-34.9842667579641;UNIDADE DE PSF PADRE PAULO KOELLEN;RUA ALIPIO G DA SILVEIRA;103;CENTRO;30499500;58300220.0;PB;Santa Rita;2016;5
19848;31225;2366193;-2.88156653584822;-41.66456723227479;ESF CAMURUPIM;COMUNIDADE CAMURUPIM;S/N;ZONA RURAL;(21)863672161;64220000.0;PI;Luís Correia;2016;5
19862;31257;2477459;-10.5659508705136;-36.8158721923817;UNIDADE DE SAUDE DA FAMILIA BADAJOS;POVOADO BADAJOS;S/N;RURAL;(79)32721555;49960000.0;SE;Japaratuba;2016;5
19863;31215;2343355;-7.1163;-34.98121;UNIDADE DE PSF HEITEL SANTIAGO;RUA JOANINHA;115;EITEL SANTIAGO;(83) 30499500;58300970.0;PB;Santa Rita;2016;5
19864;31459;3893243;-12.5964260101315;-38.327565193175204;UNIDADE SAUDE DA FAMILIA ENTRONCAMENTO;RUA TIRADENTES;S/N;ENTRONCAMENTO;(71) 3625-2289;42850000.0;BA;Dias d'Ávila;2016;5
19866;31296;2519631;-12.9680077697186;-39.2611312580459;USF IRMA DULCE;RUA AMARAL;S/N;IRMA DULCE;(75) 36316659;44572901.0;BA;Santo Antônio de Jesus;2016;5
19869;31219;2356570;-7.137819528579509;-34.9781084060659;UNIDADE DE PSF PAULO VI;RUA GUANABARA;54;POPULAR;(83) 30499500;58300970.0;PB;Santa Rita;2016;5
19875;31466;4024524;-11.1011435641446;-38.517129397940394;UNIDADE BASICA DE SAUDE DA FAMILIA TREZE DE MAIO;RUA TREZE DE MAIO;S/N;SANTA CRUZ;(75)3435-1698;48450000.0;BA;Cipó;2016;5
19879;31389;2756315;-5.50497651100143;-45.260217189787504;UBS NSA SRA APARECIDA ARATICUM;RUA DEODORO ARRUDA;90;ARATICUM;(99) 6431332;65950000.0;MA;Barra do Corda;2016;5
19880;31537;6394841;-7.13173627853373;-34.980833530425;UNIDADE DE PSF MAURICE VAN WOENSEL;RUA 22 DE MAIO;691;ALTO POPULAR;(83) 30499500;58300970.0;PB;Santa Rita;2016;5
19886;31216;2343371;-7.13227272033671;-35.008921623229;UNIDADE DE PSF USINA SAO JOAO;USINA SAO JOAO;S/N;ZONA RURAL;(83) 30499500;58304000.0;PB;Santa Rita;2016;5
19891;31247;2462419;-5.3597939014433305;-45.45144796371329;PS NARU;RUA MARANHAO DO NARU;S/N;POVOADO NARU;;65950000.0;MA;Barra do Corda;2016;5
19893;31457;3750663;-12.9725909164354;-39.255424445751096;USF VIRIATO LOBO;RUA VIRIATO LOBO;586;CENTRO;(75) 3631-5654;44571020.0;BA;Santo Antônio de Jesus;2016;5
19895;31432;3326853;-2.88200139999381;-44.6754956245409;UBS JOSE DA CONCEICAO RODRIGUES;SAO SEBASTIAO;S/N;SAO SEBASTIAO;;65230000.0;MA;Cajapió;2016;5
19897;31551;6742149;-11.810882091521899;-40.441596508025;POSTO DE SAUDE DO COBE;POVOADO DO COBE;S/N;COBE;74 36262317;44800000.0;BA;Mundo Novo;2016;5
19899;31444;3522431;-14.84464;-39.98532;USF DR WANDERLEY FRAGA LIMA;RUA GEOVANE DANTAS DE SOUSA;50;TANCREDO NEVES;(73) 3272-2294;45290000.0;BA;Ibicuí;2016;5
19904;31494;5157439;-8.960108144634;-37.626822945483;PSF MANOEL ALEXANDRE DOS SANTOS;SITIO UMBUZEIRO DOCE;S/N;VILA UMBUZEIRO DOCE;(87)38407122;56565000.0;PE;Manari;2016;5
19909;31239;2421119;-10.2181434631345;-37.421214580534794;CLINICA DE SAUDE DA FAMILIA MARIA DA CONCEICAO PARTEIRA;PRACA DO MERCADO;31;CENTRO;(79) 34113099;49680000.0;SE;Nossa Senhora da Glória;2016;5
19910;31493;5151988;-5.498734268130809;-36.5091482339596;UESF LUIZ FERREIRA DE LACERDA;RUA PROJETADA DA CRECHE;S/N;SANTO ANTONIO;84 35332493;59510000.0;RN;Afonso Bezerra;2016;5
19916;31535;6363342;-7.1528291702268385;-34.9688172340383;UNIDADE DE PSF IVONE MORAIS;AV CAMPINA GRANDE;S/N;TIBIRI II;32172820;58300970.0;PB;Santa Rita;2016;5
19917;31415;2805812;-6.56389117240887;-35.6833148002614;POSTO DE SAUDE DO BAIXIO ANCORA;SITIO BAIXIO;S/N;ZONA RURAL;08336391002;58235000.0;PB;Riachão;2016;5
19920;31458;3769135;-2.88156653584822;-41.66456723227479;ESF BEIRA MAR;RUA PROJETADA 21;S/N;BEIRA MAR;08633671523;64220000.0;PI;Luís Correia;2016;5
19921;31395;2772000;-12.613;-38.297;USF BIRIBEIRA;DISTRITO DE BIRIBEIRA;S/N;BIRIBEIRA;(71)6253005;42850000.0;BA;Dias d'Ávila;2016;5
19922;31465;4024516;-11.1190009117123;-38.4491872787464;UNIDADE BASICA DE SAUDE DA FAMILIA JUREMA AMARI;FAZENDA JUREMA;S/N;ZONA RURAL;(75)3435-1698;48450000.0;BA;Cipó;2016;5
19923;31224;2356600;-7.160081863403112;-34.9832797050466;UNIDADE DE PSF IRMA CACILDA;RUA DO COMBATE;28;MARCO MOURA;(83) 30499500;58300970.0;PB;Santa Rita;2016;5
19927;31693;2412616;-14.300862550735099;-42.3347854614246;POSTO DE SAUDE DE SANTO ANTONIO;POVOADO DE SANTO ANTONIO;01;POVOADO STO ANTONIO;( );46390000.0;BA;Ibiassucê;2016;5
19931;31829;2815877;-10.9853410720822;-37.3490953445424;USF DO POVOADO SALVADOR;POVOADO SALVADOR;S/N;ZONA RURAL;;49120000.0;SE;Itaporanga d'Ajuda;2016;5
19932;31669;2342294;-6.754821538924968;-36.0838866233815;POSTO DE SAUDE SANTA ROSA ESF VI;SITIO SANTA ROSA;S/N;ZONA RURAL;( );58170000.0;PB;Barra de Santa Rosa;2016;5
19934;31886;3443132;-13.6202045630406;-41.331695870489504;U S F DO RIO PRETO;POVOADO DO RIO PRETO;S/N;ZONA RURAL;;46650000.0;BA;Barra da Estiva;2016;5
19946;31695;2416557;-14.793320269725196;-39.0431842869426;UNIDADE DE SAUDE DA FAMILIA DE SAMBAITUBA ARITAGUA;PRACA NOVA BRASILIA;S/N;SAMBAITUBA;(73) 3656-6008;45662899.0;BA;Ilhéus;2016;5
19947;31728;2508575;-10.2551472187039;-37.7864456176747;USF DE POSTO DE ADONIAS;POVOADO POSTO DE ADONIAS;01;CENTRO;(75)2892156;48580000.0;BA;Pedro Alexandre;2016;5
19949;31705;2422786;-10.962982177734098;-37.45333671569721;POSTO DE SAUDE DO POVOADO MOITA FORMOSA;POVOADO MOITA FORMOSA;S/N;ZONA RURAL;;49120000.0;SE;Itaporanga d'Ajuda;2016;5
19952;31765;2687836;-6.11473183865013;-38.2032615200836;UBS DANIEL GAMA DA SILVA;SITIO JATOBA;S/N;ZONA RURAL;(84)03519019;59900000.0;RN;Pau dos Ferros;2016;5
19960;31732;2510588;-16.4143037796016;-39.084806442259605;USF PRACA DO COELHO;RUA JOAO CARLOS MATTOS DE PAULA;24;PARQUE ECOLOGICO JOA;(73) 3288-9678;45810000.0;BA;Porto Seguro;2016;5
19961;31901;3713261;-5.2338051795958;-35.54765939712421;UBS DO BOQUEIRAO;BOQUEIRAO;S/N;DISTRITO;(84)2632423;59584000.0;RN;Touros;2016;5
