index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det;lat_corrigida;long_corrigida;endereco_google
23460;35124;2349086;-7.943188;-34.8847916197368;USF MARANGUAPE II A;RUA 93;61;MARANGUAPE II;(81)34372849;53401441.0;PE;Paulista;2016;5;-7.950136799999999;-34.8906083;Rua 93, 61 - Jardim Paulista, Paulista - PE, 53407-100, Brazil
23463;34938;2611198;-7.82717;-39.08757;POSTO DE SAUDE DO BOM HAVER;SITIO BOM HAVER;S/N;SITIO BOM HAVER;;63280000.0;CE;Penaforte;2016;5;-7.7330709;-39.073733;Penaforte - State of Ceará, 63280-000, Brazil
23464;34867;2459450;-3.9284491539000297;-45.619440078733994;UBSF MAGUARI;BR 222;S/N;MAGUARI;(98) 6545915;65390000.0;MA;Santa Luzia;2016;5;-3.975518;-45.670614;KM 49, N110 - BR-222, Santa Luzia - MA, 65390-000, Brazil
23465;34866;2459418;-4.51858878135668;-46.010484695433206;UBSF ARAPARI;POVOADO ARAPARI;S/N;ARAPARI;(98) 6545915;65390000.0;MA;Santa Luzia;2016;5;-4.6061533;-45.989129;Arapari, Santa Luzia - MA, 65390-000, Brazil
23468;34894;2528460;-3.83594512939442;-40.9715580940235;U B S DA FAMILIA DE CARUATAI;DISTRITO DE CARUATAI;S/N;CARUATAI;;62320000.0;CE;Tianguá;2016;5;-3.8397641;-40.97446160000001;Caruatai, Tianguá - CE, 62320-000, Brazil
23472;34845;2414139;-16.8390476703639;-39.6717166900623;ESFSB SAO PAULINHO;POVOADO DE SAO PAULINHO;S/N;SAO PAULINHO;(73)2940876;45836000.0;BA;Itamaraju;2016;5;-16.8401532;-39.673798;São Paulinho, Itamaraju - BA, 45836-000, Brazil
23473;35087;6431763;-8.712480068206531;-36.4207077026357;PSF MIGUEL PEDRO DE BRITO;RUA 02;90;CENTRO;;55395000.0;PE;Jupi;2016;5;-8.710773399999999;-36.4196001;Jupi - State of Pernambuco, 55395-000, Brazil
23474;34853;2431068;-7.680816650390401;-39.8005270957935;UNIDADE DE SAUDE DA FAMILIA DE TIMORANTE;SITIO TIMORANTE;S/N;ZONA RURAL;;56230000.0;PE;Exu;2016;5;-7.682256700000001;-39.8019485;Timorante, Exu - PE, Brazil
23475;34804;2310384;-2.53173708915703;-45.0931048393237;UNIDADE DE SAUDE DA FAMILIAJOAO CASTELO;RUA DUQUE DE CAXIAS;380;JOAO CASTELO;(98)987094363;65200000.0;MA;Pinheiro;2016;5;0.0;0.0;Não encontrado
23478;34893;2511096;-11.25652;-39.36659;POSTO SAUDE DE CASAS VELHAS;DISTRITO CASAS VELHAS;S/N;ZONA RURAL;(75)32652099;48880000.0;BA;Santaluz;2016;5;-11.2544854;-39.3752039;Santaluz, State of Bahia, 48880-000, Brazil
23479;34868;2477734;-10.6777775287625;-37.4141550064076;UNIDADE PSF DR LUCIANO SIQUEIRA;RUA FRANCISCO BRAGANCA;S/N;BANANEIRAS;(79)3431 4204;49500329.0;SE;Itabaiana;2016;5;-10.6803947;-37.4169442;R. Francisco Bragança - Bananeira, Itabaiana - SE, 49500-000, Brazil
23484;34882;2502003;-5.19380123470868;-37.3568741367043;UBS DR SUELDO CAMARA;RUA NEIDE PINHEIRO PAULA;S/N;AEROPORTO II;;59607235.0;RN;Mossoró;2016;5;-5.1961922;-37.3727698;R. Neyde Pinheiro de Paula - Aeroporto, Mossoró - RN, 59607-235, Brazil
23487;35141;3448894;-7.967509;-34.866377;USF SITIO FRAGOSO II;RUA BENJAMIM;20;SITIO FRAGOSO;;53423600.0;PE;Paulista;2016;5;-7.963247200000001;-34.8671507;R. José Monteiro de Almeida, 10 - Fragoso, Paulista - PE, 53402-010, Brazil
23489;35138;2770660;-9.41071709622786;-40.503552159443394;USF ABOBORAS;PRACA ERMENEGILDO FERREIRA NETO;S/N;DIST DE ABOBORAS;(74)611 2766;48903400.0;BA;Juazeiro;2016;5;-9.816406500000001;-40.0507927;Abóbora, Juazeiro - BA, Brazil
23491;35150;3873277;-7.78667807579018;-35.0864267349233;PSF VI DR RICARDO FIUZA;TRAVESSA PRESIDENTE VARGAS;360;CENTRO;(81) 35438369;53690000.0;PE;Araçoiaba;2016;5;-22.9009528;-43.1793847;Av. Pres. Vargas, 360 - Centro, Rio de Janeiro - RJ, 20090-004, Brazil
23492;35071;5598850;-3.0784893035887797;-42.2221112251269;UNIDADE SAUDE DA FAMILIA DE MAGU CANA BRAVA;MAGU;25;CANA BRAVA;(98)4781143;65570000.0;MA;Araioses;2016;5;-3.0743785;-42.2359353;Cana-brava, Araioses - MA, 65578-000, Brazil
23493;34948;2638770;-8.1793642044065;-34.93491411209;USF VAQUEJADA;RUA SENHOR DO BOMFIM;325;CAJUEIRO SECO;81 3377-8674;54330423.0;PE;Jaboatão dos Guararapes;2016;5;-8.1798063;-34.9358588;R. Sr. do Bonfim, 325 - Cajueiro Seco, Jaboatão dos Guararapes - PE, 54330-754, Brazil
23494;34978;3009564;-6.48531;-35.28638;UBS CENTRO II;RUA NOVA;S/N;CENTRO;(84) 32402293;59198000.0;RN;Montanhas;2016;5;-6.488003099999999;-35.2852648;R. Nova, Montanhas - RN, 59198-000, Brazil
23496;35054;5285704;-4.33145642280566;-45.79294681548939;UBSF CAMPO GRANDE;POVOADO CAMPO GRANDE;S/N;CAMPO GRANDE;9836545826;65390000.0;MA;Santa Luzia;2016;5;-20.4697105;-54.6201211;Campo Grande, State of Mato Grosso do Sul, Brazil
23497;34854;2431440;-8.117008209228281;-34.994695186613995;USF VILA PIEDADE II;AV MANOEL BEZERRA NEVES;960;SOCORRO;81-3481-5868;54160558.0;PE;Jaboatão dos Guararapes;2016;5;-8.1168563;-34.9946871;Av. Manoel Bezerra Neves, 960 - Engenho Velho, Jaboatão dos Guararapes - PE, Brazil
23498;35126;2315203;-7.997900780174429;-35.213726736211;PSF DA VILA BOM JESUS;VILA BOM JESUS;S/N;ZONA RURAL;(81) 3581-1406;55835000.0;PE;Chã de Alegria;2016;5;-8.0072104;-35.2043192;Chã de Alegria, State of Pernambuco, 55835-000, Brazil
23499;34848;2425653;-7.58553646567842;-39.2841644573661;USF X CACIMBAS;CACIMBAS;S/N;ZONA RURAL;88 35551112;63290000.0;CE;Jardim;2016;5;-7.499999999999999;-39.35;Cacimba, Jardim - CE, 63290-000, Brazil
23501;34813;2311089;-2.8892558464330502;-41.8991394498654;UNIDADE SAUDE DA FAMILIA DE NOVO HORIZONTE;POVOADO NOVO HORIZONTE;S/N;NOVO HORIZONTE;(98)4781143;65570000.0;MA;Araioses;2016;5;-3.0255833;-42.0650038;Novo Horizonte, Araioses - MA, 65570-000, Brazil
23503;34961;2665603;-6.46598;-37.109320000000004;UNIDADE DE SAUDE DA FAMILIA VIII CASTELO BRANCO;RUA FRANCISCO DE ASSIS MEDEIROS;72;CASTELO BRANCO;(84) 34176551;59300000.0;RN;Caicó;2016;5;-6.4740291;-37.082177;R. Francisco Medeiros, Caicó - RN, 59300-000, Brazil
23504;34858;3867;-12.842899560927998;-38.470001220702;UBS PROF EDUARDO ARAUJO;AV IPIRANGA;S/N;VALE DA PEDRINHAS;(71) 3248-5279;41926060.0;BA;Salvador;2016;5;-13.0057929;-38.4832264;Av Ipiranga sn Ala B Vale Da - Av. Vale das Pedrinhas, Salvador - BA, 41926-060, Brazil
23505;35045;5087929;-3.7226739999999996;-40.991705622691605;U B S DA FAMILIA DO CORREGO MARIA IVONE MENEZES;SITIO CORREGO;S/N;CORREGO;;62320000.0;CE;Tianguá;2016;5;-3.033333;-40.35;Córrego, Bela Cruz - CE, 62570-000, Brazil
23507;35037;5008123;-17.037713527679;-39.53797101974371;ESF NOVO PRADO;RUA BOTAFOGO;100;NOVO PRADO;7332940876;45836000.0;BA;Itamaraju;2016;5;-17.03709;-39.54002759999999;R. América, S/n - Novo Prado, Itamaraju - BA, 45836-000, Brazil
23509;35032;3975096;-2.51670598983757;-45.184192657469396;UNIDADE DE SAUDE DA FAMILIA SAO CAETANO;POVOADO DE SAO CAETANO;S/N;ZONA RURAL;;65200000.0;MA;Pinheiro;2016;5;-23.6233625;-46.5552433;São Caetano do Sul, State of São Paulo, Brazil
23511;35064;5475538;-6.12755629081684;-39.879466228339;UNIDADE DE SAUDE PSF III;RUA PREFEITO ODOLINO PEDROSA;S/N;CENTRO;;63595000.0;CE;Catarina;2016;5;0.0;0.0;Não encontrado
23512;34807;2310430;-2.41912722587578;-45.146942138670596;UNIDADE SAUDE DA FAMILIABOM VIVER;POVOADO BOM VIVER;S/N;BOM VIVER;(98)3811342;65200000.0;MA;Pinheiro;2016;5;-2.4197909;-45.1470075;MA-106, 1265, Pinheiro - MA, 65200-000, Brazil
23514;34887;2503697;-5.17336964607224;-37.3516488075245;UBS ENFERMEIRA CONCHITA ESCOSSIA CIARLINE;RUA DELFIM MOREIRA;S/N;ABOLICAO II;(84)3163039;59619200.0;RN;Mossoró;2016;5;-5.1746545;-37.3493489;R. Delfim Moreira - Abolição, Mossoró - RN, Brazil
23518;35122;2349000;-7.943188;-34.8847916197368;USF ARTHUR LUNDGREN II ALTO;RUA DAS PANELAS;S/N;ARTHUR LUNDGREN II;(81)34382921;53416540.0;PE;Paulista;2016;5;-7.9279883;-34.8966176;R. Panelas - Arthur Lundgren II, Paulista - PE, 53417-541, Brazil
23522;34992;3139786;-2.6214945316313902;-45.156941413878094;UNIDADE DE SAUDE DA FAMILIASTO ANTONIO DOS CARVALHO;SANTO ANTONIO DOS CARVALHO;S/N;ZONA RURAL;(98)3810606;65200000.0;MA;Pinheiro;2016;5;-2.521373000000001;-45.0822334;Pinheiro, MA, 65200-000, Brazil
